Human gene name,Gene name
ZNF253,Gm28044
ZNF431,Gm28044
ZNF730,Gm28044
ZNF430,Gm28044
ZNF92,Gm28044
ZNF723,Gm28044
ZNF680,Gm28044
ZNF675,Gm28044
ZNF273,Gm28044
ZNF257,Gm28044
ZNF66,Gm28044
ROCK2,Rock2
ADTRP,Adtrp
RNU6-1205P,Gm26468
RNU6-1180P,Gm26468
NDUFA6,Ndufa6
C21orf62,4932438H23Rik
OLIG2,Olig2
ACD,Acd
LGALS3,Lgals3
OLIG1,Olig1
IL12A,Il12a
CYP2D6,Cyp2d22
ZBTB20,Zbtb20
ZNF678,Zfp953
ZNF695,Zfp953
ZNF736,Zfp953
ZNF681,Zfp953
ZNF738,Zfp953
ZNF85,Zfp953
ZNF727,Zfp953
ZNF724,Zfp953
ZNF682,Zfp953
C3orf80,1110032F04Rik
CYP2D6,Cyp2d11
ZNF98,Gm28041
ZNF626,Gm28041
ZNF100,Gm28041
ZNF737,Gm28041
ZNF479,Gm28041
,Gm28041
ZNF253,Gm28041
ZNF431,Gm28041
ZNF730,Gm28041
ZNF430,Gm28041
ZNF92,Gm28041
ZNF723,Gm28041
ZNF680,Gm28041
ZNF675,Gm28041
ZNF273,Gm28041
ZNF257,Gm28041
ZNF66,Gm28041
ADGRL4,Adgrl4
NCKAP1L,Nckap1l
RNU6-1096P,Gm22157
IFT88,Ift88
ZNF429,Zfp456
PDE6A,Pde6a
ASAH1,Asah1
HIVEP1,Hivep1
,Ndufb5
NDUFB5,Ndufb5
TPGS2,Tpgs2
EDN1,Edn1
ZNF429,Zfp429
ZC2HC1C,Zc2hc1c
FIBP,Fibp
PPARGC1B,Ppargc1b
SLC30A7,Slc30a7
NEK9,Nek9
ZNF845,Zfp459
PIBF1,Pibf1
PARD6A,Pard6a
FER1L6,Fer1l6
IFI44,Ifi44
RN7SKP92,7SK
CYP2D6,Cyp2d10
FRG1,Frg1
,Frg1
TRAF3,Traf3
MIR378A,Mir378a
CTSW,Ctsw
KIAA1328,AW554918
ZNF429,Zfp874a
IFI44L,Ifi44l
TDRKH,Tdrkh
IL17D,Il17d
ENKD1,Enkd1
ZMIZ1,Zmiz1
TIGIT,Tigit
EFEMP2,Efemp2
,
TMEM65,Tmem65
C16orf86,4933405L10Rik
PRKDC,Prkdc
ARHGEF37,Arhgef37
ARHGEF28,Arhgef28
TMED10,Tmed10
IL13RA1,Il13ra1
ARHGAP10,Arhgap10
RNU1-33P,Gm24041
TRMT12,Trmt12
SLC66A3,Pqlc3
RNF139,Rnf139
DAB2,Dab2
CELF4,Celf4
PTGFR,Ptgfr
AMN,Amn
ZCCHC18,Zcchc12
ZCCHC12,Zcchc12
USP13,Usp13
EEF1AKMT1,Eef1akmt1
KLF5,Klf5
KCNF1,Kcnf1
FOS,Fos
FAM9A,Xlr5a
FAM9C,Xlr5a
FAM9B,Xlr5a
KLF12,Klf12
JDP2,Jdp2
MUS81,Mus81
EXTL2,Extl2
,Gm24345
,Gm24345
,Gm24345
TRIML1,Triml1
PRR30,Prr30
BATF,Batf
XPO4,Xpo4
FLVCR2,Flvcr2
GFOD2,Gfod2
PWWP4,Pwwp4a
PWWP4,Pwwp4b
PDIA6,Pdia6
SIX2,Six2
TRIML2,Triml2
LONRF3,Lonrf3
DRD3,Drd3
ZNF34,Zfp760
GIPC2,Gipc2
RNU6-516P,Gm25047
PRMT9,Prmt9
MZT2A,Mzt2
MZT2B,Mzt2
CFL1,Cfl1
ZNF34,Zfp820
SNX32,Snx32
CEBPD,Cebpd
OAZ3,Oaz3
LATS2,Gm49361
QTRT2,Qtrt2
SRBD1,Srbd1
RNU6-1340P,Gm22364
KIAA1210,Gm14569
CDC42BPB,Cdc42bpb
LATS2,Lats2
PIK3C3,Pik3c3
ZFP42,Zfp42
ZNF429,Zfp874b
ATRX,Atrx
RANBP10,Ranbp10
NSMCE3,Nscme3l
MRPL9,Mrpl9
OVOL1,Ovol1
POM121L2,Pom121l2
SNORA84,Gm25989
PRSS16,Prss16
IFNAR2,Ifnar2
SNORA65,Gm26440
SAP18,Sap18
AP5B1,Ap5b1
ZNF34,Zfp995
RNASEH2C,Rnaseh2c
DNAJB4,Dnajb4
ZNF34,Zfp942
ZNF429,Zfp58
ZNF34,Zfp943
SKA3,Ska3
TACR2,Tacr2
ZNF34,Zfp947
C12orf75,1500009L16Rik
SMARCA2,Smarca2
TMEM184C,Tmem184c
ERG28,Erg28
ZNF34,Zfp994
ZNF98,Gm26965
ZNF626,Gm26965
ZNF100,Gm26965
ZNF737,Gm26965
ZNF479,Gm26965
,Gm26965
ZNF253,Gm26965
ZNF431,Gm26965
ZNF730,Gm26965
ZNF430,Gm26965
ZNF92,Gm26965
ZNF723,Gm26965
ZNF680,Gm26965
ZNF675,Gm26965
ZNF273,Gm26965
ZNF257,Gm26965
ZNF66,Gm26965
DLGAP5,Dlgap5
IFT80,Ift80
PRKCE,Prkce
UTP15,Utp15
EXOC3L4,Exoc3l4
ARHGAP18,Arhgap18
TSNAXIP1,Tsnaxip1
NUAK1,Nuak1
SPIDR,Spidr
ZNF429,Zfp87
CKAP4,Ckap4
ZNF34,Gm7072
CYP2D6,Cyp2d9
EDNRA,Ednra
ZNF34,Zfp944
CCT2,Cct2
ATP6V1C2,Atp6v1c2
ZNF845,Zfp748
RIT2,Rit2
CENPT,Cenpt
EPAS1,Epas1
SYT4,Syt4
ZNF845,Zfp729b
RNU2-7P,Gm26020
IL10RB,Gm21970
,Gm21970
FAM9A,Xlr5b
FAM9C,Xlr5b
FAM9B,Xlr5b
RIIAD1,Riiad1
ZNF34,Zfp946
THAP11,Thap11
PKP2,Pkp2
ZNF678,Gm49345
ZNF695,Gm49345
ZNF736,Gm49345
ZNF681,Gm49345
ZNF738,Gm49345
ZNF85,Gm49345
ZNF727,Gm49345
ZNF724,Gm49345
ZNF682,Gm49345
TTC29,Ttc29
TATDN1,Tatdn1
ZNF845,Zfp729a
TMEM247,Tmem247
VCAM1,Vcam1
TCP11L2,Tcp11l2
ATP6V1E2,Atp6v1e2
RHOQ,Rhoq
IL10RB,Il10rb
,Il10rb
SPIN2B,Spin2d
SPIN2A,Spin2d
PHACTR1,Phactr1
POU4F2,Pou4f2
FRS2,Frs2
RBMXL1,Rbmxl1
MRPL57,Mrpl57
ARHGEF7,Arhgef7
TBC1D4,Tbc1d4
CCDC191,Ccdc191
FAM156B,Tmem29
FAM156A,Tmem29
PIGF,Pigf
YEATS4,Yeats4
GPR88,Gpr88
CRIPT,Cript
NDUFB9,Ndufb9
SMC4,Smc4
C9,C9
POLR3B,Polr3b
TNFAIP2,Tnfaip2
,Gm24648
,Gm24648
,Gm24648
MAGT1,Magt1
SOCS5,Socs5
YARS2,Yars2
PDE1B,Pde1b
FOXP4,Foxp4
ZDHHC23,Zdhhc23
LYZ,Lyz2
IFNAR1,Ifnar1
MIR15B,Mir15b
MIR16-2,Mir16-2
LYZ,Lyz1
TRIM59,Trim59
LAMA2,Lama2
CDC14A,Cdc14a
NOL10,Nol10
ZNF678,Zfp738
ZNF695,Zfp738
ZNF736,Zfp738
ZNF681,Zfp738
ZNF738,Zfp738
ZNF85,Zfp738
ZNF727,Zfp738
ZNF724,Zfp738
ZNF682,Zfp738
ZDHHC20,Zdhhc20
RN7SKP6,7SK
RN7SKP279,7SK
PPP1R1A,Ppp1r1a
IFNGR2,Ifngr2
ANKRA2,Ankra2
ODC1,Odc1
CYP2D6,Cyp2d12
TMEM50B,Tmem50b
FBXO34,Fbxo34
GRAMD1C,Gramd1c
SNORA80B,Gm22748
KPNA4,Kpna4
HPCAL1,Hpcal1
TRBV10-3,Trbv13-1
TRBV10-1,Trbv13-1
TRBV10-2,Trbv13-1
TRBV13,Trbv12-2
TRBV10-3,Trbv13-2
TRBV10-1,Trbv13-2
TRBV10-2,Trbv13-2
COX7B,Cox7b
TRBV10-3,Trbv13-3
TRBV10-1,Trbv13-3
TRBV10-2,Trbv13-3
CYP2D6,Cyp2d34
TRBV11-1,Trbv14
TRBV11-3,Trbv14
TRBV12-4,Trbv15
TRBV12-3,Trbv15
F8A1,F8a
F8A2,F8a
F8A3,F8a
TRBV15,Trbv17
APEX2,Apex2
IL12RB2,Il12rb2
CYP2D6,Cyp2d13
ZNF34,Zfp945
,
,
COMMD6,Commd6
FYB1,Fyb
ZNF200,Zfp65
KRBOX1,Zfp65
,Zfp65
ARL14,Arl14
RTCA,Rtca
CPSF6,Cpsf6
MICU2,Micu2
TRBV19,Trbv19
TRBV20OR9-2,Trbv20
TRBV20-1,Trbv20
TRBV23-1,Trbv23
TRBV23-1,Trbv26
TRBV28,Trbv29
PZP,Mug2
CPAMD8,Mug2
ZNF429,Zfp85
DNAJC28,Dnajc28
MCFD2,Mcfd2
UCHL3,Uchl3
NUTF2,Nutf2
EIF5,Eif5
ATP6V1A,Atp6v1a
PPM1L,Ppm1l
ZNF429,Zfp493
FGF9,Fgf9
TEX29,Tex29
TRBV29-1,Trbv30
CELF3,Celf3
APLF,Aplf
MTSS1,Mtss1
ATG14,Atg14
RFX4,Rfx4
MIR145,Mir145a
MIR143,Mir143
FAT1,Fat1
SLC25A46,Slc25a46
IL17B,Il17b
PCYOX1L,Pcyox1l
FOXD1,Foxd1
GRPEL2,Grpel2
ZNF429,Zfp273
FAM9A,Xlr5c
FAM9C,Xlr5c
FAM9B,Xlr5c
PRSS1,Try4
PRSS2,Try4
PRSS3,Try4
AFAP1L1,Afap1l1
ALAS2,Alas2
RCBTB1,Rcbtb1
SEC61B,Gm10320
TBC1D7,Tbc1d7
SLCO1C1,Slco1c1
TREM1,Trem1
DNM1L,Dnm1l
SNORA28,Snora28
CYP2D6,Cyp2d40
SAP130,Sap130
TTC7A,Ttc7
SOX1,Sox1
JAM3,Jam3
PNMA6E,Gm45015
PNMA6F,Gm45015
CPM,Cpm
SQLE,Sqle
ATP7A,Atp7a
MTNR1A,Mtnr1a
SPACA7,Spaca7
ZNF98,Gm10037
ZNF626,Gm10037
ZNF100,Gm10037
ZNF737,Gm10037
ZNF479,Gm10037
,Gm10037
ZNF253,Gm10037
ZNF431,Gm10037
ZNF730,Gm10037
ZNF430,Gm10037
ZNF92,Gm10037
ZNF723,Gm10037
ZNF680,Gm10037
ZNF675,Gm10037
ZNF273,Gm10037
ZNF257,Gm10037
ZNF66,Gm10037
REXO2,Rexo2
PHF11,Phf11a
PRSS1,Try5
PRSS2,Try5
PRSS3,Try5
DYNLL1,BC048507
B3GALNT1,B3galnt1
TMEM174,Tmem174
PHF11,Phf11b
DBT,Dbt
GFOD1,Gfod1
RIC8B,Ric8b
CYP2D6,Cyp2d26
F11,F11
PRSS1,Try10
PRSS2,Try10
PRSS3,Try10
TMEM171,Tmem171
RBM7,Rbm7
,Rbm7
LMO7,Lmo7
TCF20,Tcf20
LRRC39,Lrrc39
C11orf71,Gm5617
HMGCLL1,Hmgcll1
PRSS1,Prss3
PRSS2,Prss3
PRSS3,Prss3
MARK3,Mark3
KLKB1,Klkb1
CFAP92,1810020O05Rik
NMD3,Nmd3
PRSS1,Gm5771
PRSS2,Gm5771
PRSS3,Gm5771
SIRT5,Sirt5
FHL1,Fhl4
RICTOR,Rictor
ABLIM3,Ablim3
CYP4V2,Gm45753
TMEM263,Tmem263
CYP4V2,Cyp4v3
MTERF2,Mterf2
CRY1,Cry1
NNMT,Nnmt
COL6A5,Col6a5
PNMA6E,Gm18336
PNMA6F,Gm18336
ZFP92,Zfp92
ZNF213,Zfp213
SLC10A7,Slc10a7
STPG4,Stpg4
HK1,Hk1
PGK1,Pgk1
MTRR,Mtrr
PRSS1,Gm10334
PRSS2,Gm10334
PRSS3,Gm10334
KAT5,Kat5
PEX5L,Pex5l
AMMECR1L,Ammecr1l
TREML4,Treml4
IGKV5-2,Igkv17-127
EFCC1,Efcc1
TREX2,Trex2
ZBTB16,Zbtb16
TAF9B,Taf9b
POLR2D,Polr2d
KLRG1,Klrg1
GFRAL,Gfral
SH3TC2,Sh3tc2
PRSS1,Prss1
PRSS2,Prss1
PRSS3,Prss1
NOL7,Nol7
Metazoa_SRP,Metazoa_SRP
NAA50,Naa50
GP9,Gp9
PFKFB1,Pfkfb1
IGSF9B,Igsf9b
PHF11,Phf11d
SLCO1B3-SLCO1B7,Slco1b2
SLCO1B1,Slco1b2
SLCO1B3,Slco1b2
RALGAPA1,Ralgapa1
FASTKD3,Fastkd3
ZNF205,Zfp13
WASHC5,Washc5
USF3,Usf3
PRSS1,Prss2
PRSS2,Prss2
PRSS3,Prss2
ADRB2,Adrb2
SLCO1A2,Gm5724
CALM2,Calm2
GART,Gart
WDR33,Wdr33
EDC4,Edc4
SPATA19,Spata19
M6PR,M6pr
KCTD12,Kctd12
PHF11,Phf11c
ZNF322,Zfp322a
,Gm26005
,Gm26005
,Gm26005
IGKV5-2,Igkv17-121
TREML2,Treml2
ACOD1,Acod1
HAUS7,Haus7
CLN5,Cln5
,Cln5
RAB43,Rab43
EPCAM,Epcam
FBXL3,Fbxl3
C5orf49,1700001L19Rik
ABT1,Abt1
RELA,Rela
SFT2D3,Sft2d3
BTN1A1,Btn1a1
HTR4,Htr4
NSMCE2,Nsmce2
RPL39,Rpl39
PCMTD1,Pcmtd1
TREM2,Trem2
HCRTR2,Hcrtr2
TRBC2,Trbc1
TRBC1,Trbc1
SETDB2,Setdb2
ADCY2,Adcy2
SLCO1A2,Slco1a4
TRIB1,Trib1
ZSCAN10,Zscan10
NFAM1,Nfam1
CDH7,Cdh7
LIMS2,Lims2
UPF3B,Upf3b
IGKV2-30,Igkv2-112
IGKV2D-30,Igkv2-112
TRMT13,Trmt13
RANBP9,Ranbp9
HTR3A,Htr3a
VLDLR,Vldlr
LSM6,Lsm6
GPR17,Gpr17
FBXO38,Fbxo38
NRN1L,Nrn1l
MDM2,Mdm2
ZNF34,Zfp534
EXO1,Exo1
NKAP,Nkap
FNDC5,Fndc5
TRBC2,Trbc2
TRBC1,Trbc2
MSH2,Msh2
PSKH1,Pskh1
TRBV30,Trbv31
ZNF34,Zfp984
IGKV1-5,Igkv16-104
IGKV1D-37,Igkv16-104
IGKV1-17,Igkv16-104
IGKV1D-42,Igkv16-104
IGKV1D-16,Igkv16-104
IGKV1-6,Igkv16-104
IGKV1D-43,Igkv16-104
IGKV1D-39,Igkv16-104
IGKV1D-17,Igkv16-104
IGKV1-39,Igkv16-104
IGKV1-8,Igkv16-104
IGKV1-16,Igkv16-104
IGKV1D-8,Igkv16-104
IGKV1-12,Igkv16-104
IGKV1D-13,Igkv16-104
IGKV1-9,Igkv16-104
IGKV1-37,Igkv16-104
IGKV1D-12,Igkv16-104
CTRL,Ctrl
MYO7B,Myo7b
IGKV1OR2-108,Igkv20-101-2
FAM83B,Fam83b
FYB2,Fyb2
CAB39L,Cab39l
SLCO1A2,Slco1a1
SPTSSB,Sptssb
AKAP14,Akap14
FCHO2,Fcho2
TUBGCP3,Tubgcp3
HTR3B,Htr3b
NDUFA1,Ndufa1
CXorf49B,4933412E24Rik
CXorf49,4933412E24Rik
,4933412E24Rik
RNU6-634P,Gm25875
RNU4-5P,Gm23214
OSMR,Osmr
BGN,Bgn
OTOL1,Otol1
OPCML,Opcml
RNU6-23P,Gm23805
RNU6-1055P,Gm23805
BECN2,Becn2
PRKAA2,Prkaa2
UXS1,Uxs1
KCNK12,Kcnk12
SNX27,Snx27
GLYCTK,Glyctk
MMP25,Mmp25
PLPP3,Plpp3
,Plpp3
ISY1,Isy1
ISY1-RAB43,Isy1
SIDT1,Sidt1
SPINK9,Spink10
CDADC1,Cdadc1
,
MIIP,Miip
TREML1,Treml1
TINAG,Tinag
SLC35E3,Slc35e3
PTPRK,Ptprk
MIR135A1,Mir135a-1
SPINK7,Spink7
NTM,Ntm
MSH6,Msh6
LRATD2,Lratd2
SPINK13,Spink13
CDH19,Cdh19
SHISA2,Shisa2
A1BG,A1bg
ATP8A2,Atp8a2
FAM149A,Fam149a
BICDL2,Bicdl2
,Gm26352
,Gm26352
,Gm26352
EPHB6,Ephb6
DSEL,Dsel
IWS1,Iws1
RNU6-30P,Gm26435
,Gm22331
WDR82,Wdr82
SERHL2,Serhl
S100PBP,S100pbp
RNU2-22P,Gm22451
RNU2-53P,Gm22451
RNU2-19P,Gm22451
SASS6,Sass6
GMPPA,Gmppa
MCUR1,Mcur1
SHISA3,Shisa3
THOC6,Thoc6
CYSLTR1,Cysltr1
NKX6-1,Nkx6-1
MIRLET7G,Mirlet7g
SNX19,Snx19
RNF182,Rnf182
CD83,Cd83
SPICE1,Spice1
,Spice1
RNU1-83P,Gm24622
RNU1-74P,Gm24622
NUP58,Nupl1
APCDD1,Apcdd1
RNU6-768P,Gm24491
BTN2A2,Btn2a2
MYCBP2,Mycbp2
TRPV6,Trpv6
KCNV2,Kcnv2
CDS1,Cds1
PSMB10,Psmb10
PUM3,Pum3
RTL3,Rtl3
ADAMTS15,Adamts15
LPAR4,Lpar4
PPM1M,Ppm1m
LCAT,Lcat
MYC,Myc
MFSD14A,Mfsd14a
PPTC7,Pptc7
HCFC1R1,Hcfc1r1
CFAP44,Cfap44
P2RY10,P2ry10
ZNF827,Zfp827
MAP3K2,Map3k2
RNU6-974P,Gm23117
TRPV5,Trpv5
RRP7A,Rrp7a
TUFT1,Tuft1
TENT4A,Tent4a
USP24,Usp24
FBXO11,Fbxo11
PLD5,Pld5
USP28,Usp28
CDK6,Cdk6
HKDC1,Hkdc1
ERCC3,Ercc3
TRO,Tro
LLCFC1,Llcfc1
SON,Son
RAD9B,Rad9b
C4orf51,1700011L22Rik
RFX3,Rfx3
SLCO1A2,Gm6614
MMAA,Mmaa
SUPV3L1,Supv3l1
RBM8A,Rbm8a2
NAPG,Napg
HFE,Hfe
ASIC4,Asic4
TLR3,Tlr3
POLDIP3,Poldip3
FAM133B,Fam133b
SI,Sis
YARS1,Yars
H1-2,H1f2
H2AC4,H2ac4
TNPO1,Tnpo1
THEMIS,Themis
SNTG1,Sntg1
PISD,Pisd
CKB,Ckb
RNU12,Rnu12
,Gm22521
,Gm22521
,Gm22521
KEL,Kel
PCSK9,Pcsk9
CLDN6,Cldn6
SMAD1,Smad1
ADAMTS8,Adamts8
GSDMC,Gsdmc
TRMT61A,Trmt61a
CLDN9,Cldn9
RNU6-1109P,Gm22542
RNU6-987P,Gm22542
RNU6-710P,Gm22542
RNU6-1067P,Gm23947
FOXN2,Foxn2
BSND,Bsnd
BOC,Boc
BIN1,Bin1
BAG5,Bag5
ZW10,Zw10
TMEM61,Tmem61
PPP1R21,Ppp1r21
ATP11A,Atp11a
BRMS1L,Brms1l
BTBD11,Btbd11
CNBP,Cnbp
KIAA1522,C77080
,Cyb5r3
CYB5R3,Cyb5r3
SLITRK3,Slitrk3
ATP2B3,Atp2b3
ZBTB44,Zbtb44
BCHE,Bche
ABLIM1,Ablim1
SLC35A3,Slc35a3
COA8,Coa8
ZNF677,Gm28363
SYNC,Sync
NFYA,Nfya
FGD4,Fgd4
ZNF775,B020011L13Rik
MLIP,Mlip
RNU6-662P,Gm24765
PISD,Gm20671
RRS1,Rrs1
MBIP,Mbip
RBM48,Rbm48
DHCR24,Dhcr24
TSN,Tsn
SELENBP1,Selenbp2
OR2T29,Olfr224
OR2T4,Olfr224
OR2T5,Olfr224
NUP58,Gm49336
VPS29,Vps29
OR2T29,Olfr325
OR2T4,Olfr325
OR2T5,Olfr325
NKX2-1,Nkx2-1
H1-1,H1f1
LIFR,Lifr
RN7SKP220,7SK
TRIM38,Trim38
NKX2-8,Nkx2-9
OR11L1,Olfr323
NIFK,Nifk
RBBP4,Rbbp4
PAX9,Pax9
MLLT6,Mllt6
,Gm26494
,Gm26494
,Gm26494
OR9A2,Olfr459
ZNF366,Zfp366
SLC12A4,Slc12a4
PTCD2,Ptcd2
DUSP9,Dusp9
VPS26A,Vps26a
SLCO1A2,Slco1a6
ZBBX,Zbbx
TEX51,Gm35060
GPR174,Gpr174
GYPC,Gypc
LEXM,Lexm
NSUN2,Nsun2
TSLP,Tslp
ADHFE1,Adhfe1
,Adhfe1
,Adhfe1
PRR14L,Prr14l
WDR36,Wdr36
TRIM58,Trim58
FAM216A,Fam216a
NUP85,Nup85
TTC22,Ttc22
PIP,Pip
SRGN,Srgn
ITM2A,Itm2a
ZBTB8OS,Zbtb8os
GPN3,Gpn3
NUP107,Nup107
ST14,St14
SERPINI2,Serpini2
AGL,Agl
DENND6A,Dennd6a
CAMK4,Camk4
PARS2,Pars2
TAS2R39,Tas2r139
SLCO1A2,Slco1a5
TWF2,Twf2
CISD3,Cisd3
ZBTB8A,Zbtb8a
PEX1,Pex1
,Gm24493
,Gm24493
,Gm24493
RNU6-922P,U6
STARD4,Stard4
RPA1,Rpa1
MFN2,Mfn2
TBX22,Tbx22
VXN,Vxn
STON1-GTF2A1L,Ston1
STON1,Ston1
OTUD4,Otud4
TAS2R40,Tas2r144
IAPP,Iapp
NREP,Nrep
GREP1,1520401A03Rik
CEP170,Cep170
RN7SL5P,Rn7s6
GSTK1,Gstk1
SNORA13,Gm23639
EPB41L4A,Epb41l4a
WDR49,Wdr49
SLC17A2,Slc17a2
A4GALT,A4galt
TMEM139,Tmem139
PDCD10,Pdcd10
,Tlr9
TLR9,Tlr9
GSDMC,Gsdmc2
PYROXD1,Pyroxd1
OR2W3,Olfr322
DPEP3,Dpep3
ALAS1,Alas1
OR2AK2,Olfr320
PWP1,Pwp1
,Gm24147
,Gm24147
,Gm24147
OR2AK2,Olfr319
OR2AK2,Olfr318
SMYD4,Smyd4
OARD1,Oard1
DPEP2,Dpep2
TENT5D,Tent5d
SERPINI1,Serpini1
MRPS27,Mrps27
PIEZO2,Piezo2
PHC1,Phc1
ARPC3,Arpc3
APOBEC2,Apobec2
OR7A5,Olfr19
OR7A10,Olfr19
OR7A17,Olfr19
GTF2A1L,Gtf2a1l
ABCE1,Abce1
NEPRO,Nepro
ARFGAP3,Arfgap3
OR2W3,Olfr317
MAGED2,Maged2
CGN,Cgn
OR2AK2,Olfr316
SRD5A1,Srd5a1
RAP1B,Rap1b
XPO1,Xpo1
CXCL17,Cxcl17
PKMYT1,Pkmyt1
SPAG6,Spag6l
GSG1L,Gsg1l
TMPRSS5,Tmprss5
MAP1B,Map1b
TSPO2,Tspo2
ANAPC10,Anapc10
PAQR4,Paqr4
GSDMC,Gsdmc3
SOGA3,Soga3
HHIP,Hhip
KREMEN2,Kremen2
UBE2QL1,Ube2ql1
MTMR6,Mtmr6
VPREB1,Vpreb1
CARTPT,Cartpt
LHCGR,Lhcgr
,Lhcgr
U6,Gm25784
HBE1,Hbb-y
GTPBP8,Gtpbp8
RN7SKP229,7SK
MYBL1,Mybl1
GATAD1,Gatad1
JARID2,Jarid2
KIFBP,Kifbp
,Zbtb8b
ZBTB8B,Zbtb8b
OR51B4,Olfr66
GYPA,Gypa
GYPB,Gypa
GYPE,Gypa
GSDMC,Gsdmc4
OR51B6,Olfr65
BSDC1,Bsdc1
VSTM2B,Vstm2b
AMER2,Amer2
FSHR,Fshr
ARF4,Arf4
KPNA2,Gm10184
DPEP2,Dpep2
ATP8A1,Atp8a1
UNC5CL,Unc5cl
OR51M1,Olfr631
CD200R1L,Cd200r1
CD200R1,Cd200r1
C2orf78,4930433I11Rik
EGFLAM,Egflam
PNCK,Pnck
PLOD1,Plod1
C2orf78,Gm4884
OR51Q1,Olfr635
OR2T33,Olfr314
OR2T12,Olfr314
OR2T8,Olfr314
FRRS1,Frrs1
PCGF2,Pcgf2
FLYWCH1,Flywch1
OR51Q1,Olfr638
SCEL,Scel
DONSON,Donson
C2orf78,Gm5592
KIAA0408,9330159F19Rik
TSSK3,Tssk3
KIAA2013,2510039O18Rik
DRD2,Drd2
OR51I1,Olfr640
FAM229A,Fam229a
LRFN2,Lrfn2
SNORA75,Gm22972
FREM3,Frem3
DDX21,Ddx21
OR51I2,Olfr641
VCPIP1,Vcpip1
NPPB,Nppb
FLYWCH2,Flywch2
DUS2,Dus2
ANKK1,Ankk1
MARCKSL1,Marcksl1
NPPA,Nppa
TPP2,Tpp2
PSMB3,Psmb3
LRRC1,Lrrc1
PALMD,Palmd
TTC4,Ttc4
RNU1-68P,Gm22978
RNU1-154P,Gm22978
RNU1-5P,Gm22978
RNU1-151P,Gm22978
U1,Gm22978
RNU1-6P,Gm22978
RNU1-49P,Gm22978
RNU1-114P,Gm22978
RNU1-129P,Gm22978
RNU1-153P,Gm22978
RNU1-143P,Gm22978
U1,Gm22978
PRDM4,Prdm4
SRRM2,Srrm2
OR52D1,Olfr646
UBQLN3,Ubqln3
FAM183A,Fam183b
DPEP2NB,Dpep2nb
DDX28,Ddx28
SMARCA5,Smarca5
UBQLNL,Ubqlnl
TTC14,Ttc14
PDE12,Pde12
COPG1,Copg1
SHANK2,Shank2
GGA3,Gga3
SPATA13,Spata13
,Spata13
PACSIN2,Pacsin2
CD200R1L,Cd200r4
CD200R1,Cd200r4
ASCL4,Ascl4
DDX50,Ddx50
MOCS1,Mocs1
HDAC1,Hdac1
RHOXF1,Rhox13
ZBTB33,Zbtb33
CD200R1L,Cd200r2
CD200R1,Cd200r2
BRWD3,Brwd3
TOP3B,Top3b
GAB1,Gab1
MCCC2,Mccc2
RTCB,Rtcb
MROH7,Mroh7
MROH7-TTC4,Mroh7
ECHDC1,Echdc1
C1QTNF9,C1qtnf9
C1QTNF9B,C1qtnf9
GDNF,Gdnf
NFATC3,Nfatc3
SLAIN1,Slain1
WDR70,Wdr70
KLHL31,Klhl31
SLC17A3,Slc17a3
RNU6-988P,Gm25364
TTC12,Ttc12
PRSS33,Prss33
PIP4K2B,Pip4k2b
CYRIB,Cyrib
FAM151A,Fam151a
MRPS7,Mrps7
CASP2,Casp2
DNAH12,Dnah12
SLC25A21,Slc25a21
GCLC,Gclc
LCK,Lck
GNL3L,Gnl3l
STOX1,Stox1
AP3B2,Ap3b2
CWC25,Cwc25
BPIFC,Bpifc
PRSS21,Prss21
,
IGKV6D-21,Igkv5-48
IGKV6-21,Igkv5-48
IGKV6D-41,Igkv5-48
TGFB3,Tgfb3
POC1A,Poc1a
IGKV6D-21,Igkv5-45
IGKV6-21,Igkv5-45
IGKV6D-41,Igkv5-45
DAAM2,Daam2
TTLL1,Ttll1
RIMKLB,Rimklb
EDNRB,Ednrb
ZNF570,Zfp39
Metazoa_SRP,Metazoa_SRP
USP38,Usp38
ASAP2,Asap2
RNF146,Rnf146
ICE1,Ice1
SERPINF1,Serpinf1
RNU6-1333P,Gm24848
RNU6-720P,Gm24848
APC,Apc
FAM167B,Fam167b
POU4F1,Pou4f1
ESRP2,Esrp2
IGKV6D-21,Igkv5-43
IGKV6-21,Igkv5-43
IGKV6D-41,Igkv5-43
OBI1,Obi1
,Gm24286
,Gm24286
,Gm24286
FBXO7,Fbxo7
HMCES,Hmces
ANAPC7,Anapc7
DTNBP1,Dtnbp1
MIPEP,Mipep
BIK,Bik
KIF6,Kif6
CLCN6,Clcn6
HMGN5,Hmgn5
MCAT,Mcat
ELOVL5,Elovl5
PLA2G15,Pla2g15
SH3BGRL,Sh3bgrl
H1-10,H1f10
IGKV6D-21,Igkv5-39
IGKV6-21,Igkv5-39
IGKV6D-41,Igkv5-39
RNU6-1337P,Gm24430
TSPO,Tspo
RSPO3,Rspo3
C17orf98,1700001P01Rik
TMEM255A,Tmem255a
CD200R1L,Cd200r3
CD200R1,Cd200r3
SLC7A6,Slc7a6
IGKV6D-21,Igkv5-37
IGKV6-21,Igkv5-37
IGKV6D-41,Igkv5-37
RPL23,Rpl23
SDCCAG8,Sdccag8
DUSP7,Dusp7
IGKV3D-11,Igkv18-36
IGKV3OR2-268,Igkv18-36
IGKV3D-7,Igkv18-36
IGKV3D-20,Igkv18-36
IGKV3D-15,Igkv18-36
IGKV3-11,Igkv18-36
